Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Time of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000008620,UK,4804412.55,Cryptocurrency,2013-12-26,3:00:00,Person_6009,Construction,Russia,FALSE,Illegal,7,3,Bank_324,Bahamas
TX0000008621,USA,35549.78,Property Purchase,2013-12-26,4:00:00,Person_5704,Oil & Gas,Switzerland,FALSE,Illegal,1,7,Bank_57,Bahamas
TX0000008622,UK,1056550.76,Cryptocurrency,2013-12-26,5:00:00,Person_5313,Arms Trade,India,FALSE,Illegal,8,2,Bank_462,Cayman Islands
TX0000008623,Brazil,994586.10,Cash Withdrawal,2013-12-26,6:00:00,Person_921,Real Estate,Brazil,FALSE,Illegal,3,1,Bank_73,Cayman Islands
TX0000008624,China,1406383.57,Cryptocurrency,2013-12-26,7:00:00,Person_2571,Casinos,Switzerland,FALSE,Illegal,4,9,Bank_225,Singapore
TX0000008625,China,2066271.01,Cryptocurrency,2013-12-26,8:00:00,Person_3985,Construction,UK,FALSE,Illegal,5,5,Bank_405,Luxembourg
TX0000008626,Brazil,3015141.96,Stocks Transfer,2013-12-26,9:00:00,Person_1935,Casinos,China,TRUE,Illegal,3,6,Bank_28,Luxembourg
TX0000008627,Switzerland,3600462.28,Cryptocurrency,2013-12-26,10:00:00,Person_5621,Oil & Gas,China,TRUE,Legal,1,4,Bank_170,Cayman Islands
TX0000008628,UK,649798.25,Cash Withdrawal,2013-12-26,11:00:00,Person_2472,Construction,Switzerland,FALSE,Illegal,3,6,Bank_262,Cayman Islands
TX0000008629,UK,2834343.24,Cash Withdrawal,2013-12-26,12:00:00,Person_9832,Construction,Russia,FALSE,Legal,9,5,Bank_377,Panama
TX0000008630,China,2385791.94,Property Purchase,2013-12-26,13:00:00,Person_6004,Arms Trade,Brazil,FALSE,Illegal,3,1,Bank_18,Panama
TX0000008631,USA,429630.26,Stocks Transfer,2013-12-26,14:00:00,Person_6191,Oil & Gas,China,FALSE,Illegal,9,8,Bank_269,Panama
TX0000008632,Switzerland,2598812.68,Cryptocurrency,2013-12-26,15:00:00,Person_5697,Construction,UK,FALSE,Illegal,1,3,Bank_276,Cayman Islands
TX0000008633,Singapore,325954.26,Offshore Transfer,2013-12-26,16:00:00,Person_3254,Real Estate,Singapore,FALSE,Illegal,1,2,Bank_317,Singapore
TX0000008634,South Africa,3998222.39,Property Purchase,2013-12-26,17:00:00,Person_4193,Casinos,Singapore,FALSE,Legal,1,3,Bank_380,Singapore
TX0000008635,UAE,935396.70,Offshore Transfer,2013-12-26,18:00:00,Person_8755,Oil & Gas,UK,FALSE,Illegal,4,6,Bank_494,Singapore
TX0000008636,USA,60116.65,Cash Withdrawal,2013-12-26,19:00:00,Person_6535,Luxury Goods,USA,FALSE,Illegal,4,3,Bank_271,Luxembourg
TX0000008637,South Africa,1736023.39,Cryptocurrency,2013-12-26,20:00:00,Person_6130,Real Estate,India,FALSE,Legal,1,3,Bank_353,Luxembourg
TX0000008638,Brazil,4609046.86,Stocks Transfer,2013-12-26,21:00:00,Person_4319,Oil & Gas,Switzerland,FALSE,Illegal,2,5,Bank_82,Luxembourg
TX0000008639,Switzerland,4098806.42,Cash Withdrawal,2013-12-26,22:00:00,Person_8944,Arms Trade,UK,FALSE,Legal,8,6,Bank_223,Switzerland
TX0000008640,Singapore,3012639.82,Stocks Transfer,2013-12-26,23:00:00,Person_9245,Construction,Brazil,FALSE,Illegal,7,9,Bank_342,Switzerland
TX0000008641,Singapore,2747109.99,Cryptocurrency,2013-12-27,0:00:00,Person_1467,Real Estate,South Africa,TRUE,Illegal,9,2,Bank_267,Cayman Islands
TX0000008642,Switzerland,3430536.48,Offshore Transfer,2013-12-27,1:00:00,Person_1776,Luxury Goods,Brazil,FALSE,Illegal,8,0,Bank_53,Cayman Islands
TX0000008643,Switzerland,3796425.98,Offshore Transfer,2013-12-27,2:00:00,Person_9451,Casinos,Brazil,FALSE,Illegal,6,2,Bank_460,Switzerland
TX0000008644,Singapore,3168563.23,Cryptocurrency,2013-12-27,3:00:00,Person_745,Oil & Gas,Russia,FALSE,Illegal,9,6,Bank_213,Bahamas
TX0000008645,South Africa,2010312.88,Property Purchase,2013-12-27,4:00:00,Person_4882,Finance,Brazil,FALSE,Illegal,9,5,Bank_480,Singapore
TX0000008646,UK,4751664.86,Property Purchase,2013-12-27,5:00:00,Person_3583,Real Estate,South Africa,TRUE,Illegal,8,9,Bank_428,Panama
TX0000008647,UK,790734.23,Cash Withdrawal,2013-12-27,6:00:00,Person_365,Finance,Switzerland,FALSE,Illegal,4,8,Bank_440,Singapore
TX0000008648,USA,1087467.53,Offshore Transfer,2013-12-27,7:00:00,Person_3387,Construction,China,FALSE,Illegal,9,0,Bank_16,Singapore
TX0000008649,China,1560968.27,Property Purchase,2013-12-27,8:00:00,Person_9141,Finance,UK,FALSE,Legal,4,1,Bank_346,Singapore
TX0000008650,Singapore,1617690.23,Offshore Transfer,2013-12-27,9:00:00,Person_7711,Luxury Goods,UK,FALSE,Legal,4,1,Bank_30,Luxembourg
TX0000008651,Brazil,1139771.31,Cryptocurrency,2013-12-27,10:00:00,Person_373,Finance,India,FALSE,Illegal,1,4,Bank_425,Bahamas
TX0000008652,Russia,3177595.29,Cash Withdrawal,2013-12-27,11:00:00,Person_2775,Oil & Gas,Russia,TRUE,Illegal,6,1,Bank_441,Cayman Islands
TX0000008653,China,2413035.16,Property Purchase,2013-12-27,12:00:00,Person_9552,Luxury Goods,Singapore,FALSE,Illegal,4,6,Bank_461,Singapore
TX0000008654,Switzerland,2779233.87,Stocks Transfer,2013-12-27,13:00:00,Person_4241,Arms Trade,USA,FALSE,Illegal,5,5,Bank_229,Cayman Islands
TX0000008655,USA,3109710.14,Property Purchase,2013-12-27,14:00:00,Person_4657,Real Estate,Brazil,FALSE,Illegal,6,6,Bank_142,Bahamas
TX0000008656,South Africa,1635199.79,Stocks Transfer,2013-12-27,15:00:00,Person_7680,Finance,Switzerland,FALSE,Illegal,2,4,Bank_215,Panama
TX0000008657,Switzerland,254986.71,Stocks Transfer,2013-12-27,16:00:00,Person_9635,Arms Trade,UAE,FALSE,Illegal,10,0,Bank_432,Panama
TX0000008658,Singapore,3293249.20,Cash Withdrawal,2013-12-27,17:00:00,Person_7159,Real Estate,UAE,FALSE,Illegal,5,2,Bank_452,Switzerland
TX0000008659,Brazil,4943821.48,Cash Withdrawal,2013-12-27,18:00:00,Person_680,Luxury Goods,Russia,FALSE,Legal,1,2,Bank_24,Bahamas
TX0000008660,UK,2974990.38,Offshore Transfer,2013-12-27,19:00:00,Person_7371,Luxury Goods,South Africa,FALSE,Legal,1,1,Bank_276,Singapore
TX0000008661,USA,3269350.20,Cash Withdrawal,2013-12-27,20:00:00,Person_1012,Construction,Brazil,FALSE,Legal,7,2,Bank_107,Singapore
TX0000008662,Russia,2928074.70,Property Purchase,2013-12-27,21:00:00,Person_8760,Arms Trade,USA,FALSE,Illegal,2,5,Bank_371,Luxembourg
TX0000008663,UAE,1691885.18,Offshore Transfer,2013-12-27,22:00:00,Person_9594,Arms Trade,UK,FALSE,Illegal,5,2,Bank_273,Luxembourg
TX0000008664,USA,430045.97,Property Purchase,2013-12-27,23:00:00,Person_7515,Real Estate,South Africa,TRUE,Illegal,10,2,Bank_398,Cayman Islands
TX0000008665,USA,3506756.04,Property Purchase,2013-12-28,0:00:00,Person_8496,Finance,UAE,FALSE,Illegal,4,1,Bank_215,Cayman Islands
TX0000008666,Singapore,1217326.30,Cryptocurrency,2013-12-28,1:00:00,Person_4665,Finance,India,FALSE,Illegal,1,5,Bank_466,Luxembourg
TX0000008667,USA,1949222.10,Property Purchase,2013-12-28,2:00:00,Person_5078,Arms Trade,South Africa,TRUE,Illegal,10,2,Bank_16,Luxembourg
TX0000008668,South Africa,2164380.34,Offshore Transfer,2013-12-28,3:00:00,Person_877,Real Estate,South Africa,FALSE,Illegal,9,8,Bank_463,Switzerland
TX0000008669,South Africa,3758250.62,Cryptocurrency,2013-12-28,4:00:00,Person_3047,Real Estate,Russia,TRUE,Legal,8,8,Bank_474,Panama
TX0000008670,Switzerland,2315053.51,Property Purchase,2013-12-28,5:00:00,Person_9257,Luxury Goods,South Africa,FALSE,Illegal,5,4,Bank_483,Bahamas
TX0000008671,Singapore,4323811.64,Cash Withdrawal,2013-12-28,6:00:00,Person_4137,Construction,India,FALSE,Illegal,9,3,Bank_478,Panama
TX0000008672,South Africa,4160563.89,Property Purchase,2013-12-28,7:00:00,Person_765,Construction,Russia,FALSE,Illegal,9,9,Bank_292,Luxembourg
TX0000008673,India,3278955.68,Stocks Transfer,2013-12-28,8:00:00,Person_6657,Arms Trade,UAE,FALSE,Illegal,6,2,Bank_442,Cayman Islands
TX0000008674,UK,1074129.58,Cryptocurrency,2013-12-28,9:00:00,Person_3232,Casinos,China,FALSE,Legal,5,1,Bank_343,Cayman Islands
TX0000008675,UAE,3472943.79,Stocks Transfer,2013-12-28,10:00:00,Person_840,Arms Trade,Russia,FALSE,Illegal,2,7,Bank_42,Cayman Islands
TX0000008676,South Africa,2284616.79,Offshore Transfer,2013-12-28,11:00:00,Person_2192,Finance,UK,FALSE,Legal,2,0,Bank_252,Cayman Islands
TX0000008677,China,3341308.86,Offshore Transfer,2013-12-28,12:00:00,Person_2026,Construction,China,TRUE,Illegal,3,5,Bank_463,Panama
TX0000008678,China,2606735.28,Stocks Transfer,2013-12-28,13:00:00,Person_1943,Oil & Gas,India,FALSE,Legal,6,1,Bank_213,Panama
TX0000008679,India,3488414.11,Cash Withdrawal,2013-12-28,14:00:00,Person_7851,Real Estate,UK,FALSE,Legal,4,6,Bank_412,Cayman Islands
TX0000008680,South Africa,2607932.35,Property Purchase,2013-12-28,15:00:00,Person_4647,Casinos,Switzerland,FALSE,Illegal,5,2,Bank_333,Singapore
TX0000008681,South Africa,764434.40,Property Purchase,2013-12-28,16:00:00,Person_8117,Arms Trade,India,FALSE,Legal,5,4,Bank_60,Bahamas
TX0000008682,USA,1439035.91,Cash Withdrawal,2013-12-28,17:00:00,Person_3374,Finance,Switzerland,FALSE,Legal,10,4,Bank_431,Switzerland
TX0000008683,UK,2147487.85,Property Purchase,2013-12-28,18:00:00,Person_1183,Real Estate,UAE,FALSE,Legal,4,2,Bank_27,Bahamas
TX0000008684,Switzerland,3090846.80,Cash Withdrawal,2013-12-28,19:00:00,Person_8738,Finance,Singapore,FALSE,Illegal,3,9,Bank_328,Bahamas
TX0000008685,Russia,508078.65,Stocks Transfer,2013-12-28,20:00:00,Person_1675,Casinos,UAE,FALSE,Illegal,2,8,Bank_397,Cayman Islands
TX0000008686,South Africa,3961230.82,Property Purchase,2013-12-28,21:00:00,Person_5457,Construction,India,TRUE,Illegal,7,7,Bank_273,Luxembourg
TX0000008687,Singapore,3151829.60,Property Purchase,2013-12-28,22:00:00,Person_3193,Real Estate,China,FALSE,Legal,2,1,Bank_42,Cayman Islands
TX0000008688,Singapore,3966236.01,Cryptocurrency,2013-12-28,23:00:00,Person_4301,Oil & Gas,Russia,FALSE,Illegal,4,7,Bank_84,Switzerland
TX0000008689,Russia,2469766.59,Cash Withdrawal,2013-12-29,0:00:00,Person_5191,Arms Trade,USA,FALSE,Legal,6,8,Bank_446,Switzerland
TX0000008690,UAE,3276221.55,Property Purchase,2013-12-29,1:00:00,Person_5335,Finance,Brazil,FALSE,Legal,9,5,Bank_44,Singapore
TX0000008691,UAE,2283060.23,Cash Withdrawal,2013-12-29,2:00:00,Person_9202,Construction,UK,FALSE,Illegal,6,0,Bank_81,Switzerland
TX0000008692,China,59485.05,Cash Withdrawal,2013-12-29,3:00:00,Person_5121,Luxury Goods,UAE,FALSE,Illegal,8,8,Bank_464,Switzerland
TX0000008693,Brazil,3529730.82,Cryptocurrency,2013-12-29,4:00:00,Person_1896,Construction,South Africa,FALSE,Illegal,6,9,Bank_197,Singapore
TX0000008694,Switzerland,3162604.56,Cash Withdrawal,2013-12-29,5:00:00,Person_9520,Arms Trade,UK,TRUE,Legal,7,4,Bank_281,Bahamas
TX0000008695,Russia,204691.90,Stocks Transfer,2013-12-29,6:00:00,Person_5009,Finance,Singapore,FALSE,Illegal,1,6,Bank_310,Singapore
TX0000008696,UAE,667023.32,Property Purchase,2013-12-29,7:00:00,Person_1676,Finance,Russia,FALSE,Illegal,8,4,Bank_49,Bahamas
TX0000008697,Russia,4503750.31,Property Purchase,2013-12-29,8:00:00,Person_1552,Casinos,Russia,TRUE,Legal,9,9,Bank_374,Switzerland
TX0000008698,UK,578725.53,Property Purchase,2013-12-29,9:00:00,Person_5688,Finance,China,FALSE,Illegal,8,8,Bank_15,Cayman Islands
TX0000008699,Singapore,1721169.46,Property Purchase,2013-12-29,10:00:00,Person_4028,Casinos,Switzerland,FALSE,Illegal,9,1,Bank_242,Luxembourg
TX0000008700,China,2863170.21,Property Purchase,2013-12-29,11:00:00,Person_3306,Real Estate,Brazil,FALSE,Legal,2,1,Bank_193,Switzerland
TX0000008701,China,4749818.62,Property Purchase,2013-12-29,12:00:00,Person_6449,Casinos,China,FALSE,Legal,4,4,Bank_414,Cayman Islands
TX0000008702,UK,3609760.58,Stocks Transfer,2013-12-29,13:00:00,Person_1751,Oil & Gas,Brazil,FALSE,Illegal,9,3,Bank_81,Cayman Islands
TX0000008703,USA,284824.66,Offshore Transfer,2013-12-29,14:00:00,Person_6914,Construction,Brazil,TRUE,Illegal,2,5,Bank_371,Bahamas
TX0000008704,South Africa,4933444.93,Cash Withdrawal,2013-12-29,15:00:00,Person_547,Luxury Goods,Switzerland,FALSE,Illegal,4,0,Bank_223,Luxembourg
TX0000008705,Brazil,2702874.87,Stocks Transfer,2013-12-29,16:00:00,Person_9000,Casinos,China,FALSE,Illegal,2,9,Bank_128,Luxembourg
TX0000008706,Switzerland,691296.78,Offshore Transfer,2013-12-29,17:00:00,Person_7324,Real Estate,Singapore,FALSE,Illegal,8,4,Bank_111,Singapore
TX0000008707,Russia,4708451.76,Offshore Transfer,2013-12-29,18:00:00,Person_1205,Oil & Gas,China,FALSE,Illegal,8,9,Bank_178,Singapore
TX0000008708,Switzerland,1408487.20,Cryptocurrency,2013-12-29,19:00:00,Person_4260,Casinos,UAE,TRUE,Legal,6,8,Bank_274,Singapore
TX0000008709,Singapore,4100406.81,Cash Withdrawal,2013-12-29,20:00:00,Person_549,Real Estate,UAE,FALSE,Illegal,4,9,Bank_384,Panama
TX0000008710,South Africa,2648823.01,Stocks Transfer,2013-12-29,21:00:00,Person_8027,Casinos,South Africa,FALSE,Illegal,10,2,Bank_343,Panama
TX0000008711,India,4011040.48,Cryptocurrency,2013-12-29,22:00:00,Person_9707,Luxury Goods,UK,FALSE,Legal,3,8,Bank_297,Bahamas
TX0000008712,USA,3305386.56,Stocks Transfer,2013-12-29,23:00:00,Person_9116,Construction,Russia,FALSE,Illegal,9,6,Bank_372,Singapore
TX0000008713,India,10956.00,Stocks Transfer,2013-12-30,0:00:00,Person_3266,Arms Trade,China,FALSE,Illegal,2,5,Bank_338,Luxembourg
TX0000008714,UK,4295552.87,Property Purchase,2013-12-30,1:00:00,Person_2621,Real Estate,Singapore,FALSE,Illegal,4,1,Bank_172,Switzerland
TX0000008715,USA,2305379.31,Property Purchase,2013-12-30,2:00:00,Person_2348,Finance,China,FALSE,Legal,2,7,Bank_476,Switzerland
TX0000008716,Singapore,4048677.72,Cash Withdrawal,2013-12-30,3:00:00,Person_2423,Oil & Gas,China,FALSE,Illegal,9,2,Bank_55,Bahamas
TX0000008717,India,1115187.11,Cryptocurrency,2013-12-30,4:00:00,Person_5856,Arms Trade,India,TRUE,Legal,7,3,Bank_72,Bahamas
TX0000008718,Russia,2276447.72,Cash Withdrawal,2013-12-30,5:00:00,Person_6685,Oil & Gas,Singapore,FALSE,Illegal,3,3,Bank_358,Bahamas
TX0000008719,UK,3621481.15,Offshore Transfer,2013-12-30,6:00:00,Person_2872,Real Estate,UK,FALSE,Legal,3,3,Bank_191,Cayman Islands
TX0000008720,Singapore,4433231.67,Cash Withdrawal,2013-12-30,7:00:00,Person_8668,Construction,Switzerland,FALSE,Legal,2,3,Bank_328,Singapore
TX0000008721,UK,1816691.51,Stocks Transfer,2013-12-30,8:00:00,Person_4647,Luxury Goods,USA,FALSE,Illegal,8,7,Bank_288,Bahamas
TX0000008722,UK,2559466.67,Cryptocurrency,2013-12-30,9:00:00,Person_1175,Real Estate,USA,FALSE,Illegal,7,0,Bank_71,Cayman Islands
TX0000008723,Switzerland,3725828.58,Stocks Transfer,2013-12-30,10:00:00,Person_2531,Construction,Singapore,TRUE,Illegal,4,4,Bank_82,Luxembourg
TX0000008724,South Africa,1466533.08,Cash Withdrawal,2013-12-30,11:00:00,Person_2045,Construction,USA,FALSE,Illegal,4,0,Bank_287,Bahamas
TX0000008725,Singapore,3868587.80,Cryptocurrency,2013-12-30,12:00:00,Person_8330,Finance,South Africa,FALSE,Illegal,7,3,Bank_235,Luxembourg
TX0000008726,India,988580.36,Property Purchase,2013-12-30,13:00:00,Person_96,Construction,USA,FALSE,Illegal,9,1,Bank_223,Panama
TX0000008727,Brazil,1951475.00,Offshore Transfer,2013-12-30,14:00:00,Person_4483,Luxury Goods,UAE,FALSE,Illegal,10,2,Bank_98,Singapore
TX0000008728,India,2106589.04,Property Purchase,2013-12-30,15:00:00,Person_9857,Construction,Brazil,TRUE,Illegal,7,2,Bank_175,Bahamas
TX0000008729,India,2944211.02,Stocks Transfer,2013-12-30,16:00:00,Person_9546,Casinos,Brazil,FALSE,Illegal,6,6,Bank_336,Luxembourg
TX0000008730,India,2647788.21,Cash Withdrawal,2013-12-30,17:00:00,Person_9999,Luxury Goods,China,TRUE,Illegal,7,8,Bank_220,Cayman Islands
TX0000008731,South Africa,4085385.33,Offshore Transfer,2013-12-30,18:00:00,Person_4810,Luxury Goods,USA,FALSE,Illegal,6,8,Bank_384,Switzerland
TX0000008732,USA,4389730.98,Cash Withdrawal,2013-12-30,19:00:00,Person_3062,Construction,India,FALSE,Illegal,9,1,Bank_414,Luxembourg
TX0000008733,UK,945036.40,Stocks Transfer,2013-12-30,20:00:00,Person_106,Luxury Goods,UK,TRUE,Illegal,4,7,Bank_356,Cayman Islands
TX0000008734,Switzerland,2012120.24,Property Purchase,2013-12-30,21:00:00,Person_6428,Luxury Goods,China,TRUE,Illegal,2,8,Bank_369,Luxembourg
TX0000008735,UAE,481569.32,Property Purchase,2013-12-30,22:00:00,Person_7384,Arms Trade,Switzerland,FALSE,Legal,5,3,Bank_260,Bahamas
TX0000008736,Singapore,2055375.61,Property Purchase,2013-12-30,23:00:00,Person_642,Oil & Gas,Switzerland,FALSE,Illegal,10,0,Bank_50,Luxembourg
TX0000008737,Brazil,1481079.47,Offshore Transfer,2013-12-31,0:00:00,Person_2382,Casinos,India,FALSE,Illegal,4,0,Bank_18,Bahamas
TX0000008738,Russia,4471841.59,Property Purchase,2013-12-31,1:00:00,Person_9532,Luxury Goods,Singapore,TRUE,Illegal,8,0,Bank_427,Switzerland
TX0000008739,South Africa,1437812.70,Cryptocurrency,2013-12-31,2:00:00,Person_2019,Real Estate,UAE,FALSE,Illegal,3,5,Bank_418,Luxembourg
TX0000008740,Singapore,347852.84,Cash Withdrawal,2013-12-31,3:00:00,Person_4103,Finance,Singapore,FALSE,Legal,10,6,Bank_427,Switzerland
TX0000008741,South Africa,2171378.74,Stocks Transfer,2013-12-31,4:00:00,Person_507,Construction,Switzerland,FALSE,Illegal,3,6,Bank_428,Luxembourg
TX0000008742,USA,4209528.91,Cryptocurrency,2013-12-31,5:00:00,Person_4280,Real Estate,India,FALSE,Illegal,9,5,Bank_360,Bahamas
TX0000008743,Brazil,865177.31,Property Purchase,2013-12-31,6:00:00,Person_7989,Real Estate,Russia,FALSE,Illegal,5,2,Bank_425,Panama
TX0000008744,Singapore,1601725.13,Offshore Transfer,2013-12-31,7:00:00,Person_1160,Arms Trade,Singapore,FALSE,Illegal,2,0,Bank_164,Luxembourg
TX0000008745,UAE,3501668.67,Stocks Transfer,2013-12-31,8:00:00,Person_3188,Real Estate,China,FALSE,Illegal,10,1,Bank_43,Singapore
TX0000008746,China,1800621.21,Stocks Transfer,2013-12-31,9:00:00,Person_1719,Arms Trade,Singapore,TRUE,Illegal,5,9,Bank_499,Luxembourg
TX0000008747,South Africa,310540.88,Stocks Transfer,2013-12-31,10:00:00,Person_589,Arms Trade,Brazil,FALSE,Legal,1,3,Bank_81,Singapore
TX0000008748,UAE,3359957.61,Cash Withdrawal,2013-12-31,11:00:00,Person_6313,Luxury Goods,UK,TRUE,Legal,2,6,Bank_133,Panama
TX0000008749,Switzerland,4760338.60,Stocks Transfer,2013-12-31,12:00:00,Person_8843,Finance,Russia,FALSE,Illegal,5,9,Bank_187,Luxembourg
TX0000008750,Russia,425077.14,Cash Withdrawal,2013-12-31,13:00:00,Person_6309,Casinos,Singapore,FALSE,Illegal,7,8,Bank_33,Switzerland
TX0000008751,Singapore,1846639.41,Stocks Transfer,2013-12-31,14:00:00,Person_2231,Construction,South Africa,FALSE,Illegal,6,6,Bank_240,Cayman Islands
TX0000008752,Switzerland,1183306.55,Stocks Transfer,2013-12-31,15:00:00,Person_611,Construction,USA,FALSE,Illegal,6,0,Bank_464,Switzerland
TX0000008753,UAE,748973.12,Cryptocurrency,2013-12-31,16:00:00,Person_1760,Casinos,Switzerland,FALSE,Illegal,3,3,Bank_281,Singapore
TX0000008754,UK,4614276.97,Cryptocurrency,2013-12-31,17:00:00,Person_4351,Oil & Gas,China,TRUE,Legal,9,6,Bank_240,Luxembourg
TX0000008755,Switzerland,644779.65,Cash Withdrawal,2013-12-31,18:00:00,Person_1821,Luxury Goods,Brazil,TRUE,Illegal,4,7,Bank_9,Bahamas
TX0000008756,Russia,1344207.79,Cash Withdrawal,2013-12-31,19:00:00,Person_5076,Arms Trade,USA,FALSE,Legal,10,4,Bank_155,Panama
TX0000008757,China,1377020.20,Cash Withdrawal,2013-12-31,20:00:00,Person_7036,Casinos,China,FALSE,Illegal,5,6,Bank_219,Panama
TX0000008758,Brazil,3104829.51,Cryptocurrency,2013-12-31,21:00:00,Person_7680,Casinos,Singapore,FALSE,Illegal,6,3,Bank_96,Bahamas
TX0000008759,Switzerland,314139.28,Cryptocurrency,2013-12-31,22:00:00,Person_9193,Oil & Gas,UK,FALSE,Illegal,6,2,Bank_23,Cayman Islands
TX0000008760,India,20169.69,Stocks Transfer,2013-12-31,23:00:00,Person_5207,Construction,Singapore,FALSE,Illegal,7,4,Bank_419,Switzerland
TX0000008761,China,2779994.00,Property Purchase,2014-01-01,0:00:00,Person_6771,Oil & Gas,USA,TRUE,Illegal,8,1,Bank_306,Singapore
TX0000008762,Switzerland,311514.39,Cash Withdrawal,2014-01-01,1:00:00,Person_3099,Arms Trade,USA,FALSE,Illegal,9,0,Bank_19,Singapore
TX0000008763,Russia,4528744.31,Cryptocurrency,2014-01-01,2:00:00,Person_7096,Finance,UAE,FALSE,Illegal,4,2,Bank_2,Luxembourg
TX0000008764,Singapore,1234015.99,Cash Withdrawal,2014-01-01,3:00:00,Person_5702,Oil & Gas,UK,FALSE,Illegal,8,5,Bank_347,Switzerland
TX0000008765,UK,4910190.51,Cryptocurrency,2014-01-01,4:00:00,Person_7717,Arms Trade,India,FALSE,Illegal,10,1,Bank_102,Luxembourg
TX0000008766,UK,3174899.27,Cryptocurrency,2014-01-01,5:00:00,Person_3701,Oil & Gas,UAE,TRUE,Legal,5,5,Bank_83,Panama
TX0000008767,USA,4123335.91,Cryptocurrency,2014-01-01,6:00:00,Person_3604,Arms Trade,Brazil,TRUE,Illegal,8,7,Bank_427,Luxembourg
TX0000008768,Switzerland,2318020.23,Stocks Transfer,2014-01-01,7:00:00,Person_117,Oil & Gas,India,FALSE,Illegal,10,1,Bank_282,Panama
TX0000008769,Singapore,55604.10,Cash Withdrawal,2014-01-01,8:00:00,Person_2532,Arms Trade,Switzerland,FALSE,Illegal,2,9,Bank_166,Panama
TX0000008770,India,783781.92,Stocks Transfer,2014-01-01,9:00:00,Person_1021,Luxury Goods,Singapore,FALSE,Illegal,6,4,Bank_130,Luxembourg
TX0000008771,Singapore,3240529.08,Cryptocurrency,2014-01-01,10:00:00,Person_1667,Finance,Switzerland,TRUE,Illegal,9,7,Bank_146,Cayman Islands
TX0000008772,China,3292919.00,Offshore Transfer,2014-01-01,11:00:00,Person_283,Finance,Singapore,FALSE,Illegal,6,0,Bank_108,Panama
TX0000008773,South Africa,355919.69,Cryptocurrency,2014-01-01,12:00:00,Person_8761,Casinos,Singapore,TRUE,Illegal,7,3,Bank_486,Luxembourg
TX0000008774,UAE,4175138.23,Cash Withdrawal,2014-01-01,13:00:00,Person_1807,Construction,USA,FALSE,Illegal,8,0,Bank_343,Cayman Islands
TX0000008775,India,27829.37,Cash Withdrawal,2014-01-01,14:00:00,Person_2705,Real Estate,South Africa,FALSE,Illegal,4,2,Bank_279,Switzerland
TX0000008776,UK,407704.23,Offshore Transfer,2014-01-01,15:00:00,Person_5019,Oil & Gas,Russia,FALSE,Illegal,3,8,Bank_496,Luxembourg
TX0000008777,India,2078307.76,Property Purchase,2014-01-01,16:00:00,Person_8345,Oil & Gas,Singapore,FALSE,Illegal,10,8,Bank_374,Singapore
TX0000008778,India,2486558.18,Offshore Transfer,2014-01-01,17:00:00,Person_7783,Oil & Gas,UK,FALSE,Legal,1,0,Bank_111,Luxembourg
TX0000008779,UAE,3624623.83,Stocks Transfer,2014-01-01,18:00:00,Person_2229,Finance,Russia,FALSE,Legal,10,4,Bank_162,Panama
TX0000008780,Russia,1230241.99,Cryptocurrency,2014-01-01,19:00:00,Person_358,Real Estate,UK,FALSE,Legal,2,7,Bank_306,Luxembourg
TX0000008781,UK,4458655.59,Cash Withdrawal,2014-01-01,20:00:00,Person_1804,Luxury Goods,India,FALSE,Illegal,7,1,Bank_298,Panama
TX0000008782,Russia,1834778.46,Cash Withdrawal,2014-01-01,21:00:00,Person_7274,Casinos,Singapore,FALSE,Illegal,6,2,Bank_15,Switzerland
